2025-09-25 01:18:46 | logger_config        | INFO     | _setup_logging :100  | ================================================================================
2025-09-25 01:19:03 | audio_manager        | INFO     | get_audio_devices:65   | Found 37 audio devices
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 0: 'Input' (raw: 'Microsoft Sound Mapper - Input') - In:2 Out:0
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:99   |   -> Added as INPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 1: 'Microphone (TONOR TC30 Audio De' (raw: 'Microphone (TONOR TC30 Audio De') - In:1 Out:0
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:99   |   -> Added as INPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 2: 'Microphone (Logi C615 HD WebCam' (raw: 'Microphone (Logi C615 HD WebCam') - In:1 Out:0
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:99   |   -> Added as INPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 3: 'Output' (raw: 'Microsoft Sound Mapper - Output') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 4: 'Speakers (Logi Z407)' (raw: 'Speakers (Logi Z407)') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 5: 'Realtek Digital Output (Realtek' (raw: 'Realtek Digital Output (Realtek') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 6: 'Q27G4N (NVIDIA High Definition ' (raw: 'Q27G4N (NVIDIA High Definition ') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 7: 'CR340HD (NVIDIA High Definition' (raw: 'CR340HD (NVIDIA High Definition') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 8: 'LG ULTRAGEAR (NVIDIA High Defin' (raw: 'LG ULTRAGEAR (NVIDIA High Defin') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 9: 'Primary Sound Capture Driver' (raw: 'Primary Sound Capture Driver') - In:2 Out:0
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:99   |   -> Added as INPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 10: 'Microphone (TONOR TC30 Audio Device)' (raw: 'Microphone (TONOR TC30 Audio Device)') - In:1 Out:0
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:99   |   -> Added as INPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 11: 'Microphone (Logi C615 HD WebCam)' (raw: 'Microphone (Logi C615 HD WebCam)') - In:1 Out:0
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:99   |   -> Added as INPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 12: 'Primary Sound Driver' (raw: 'Primary Sound Driver') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 13: 'Speakers (Logi Z407)' (raw: 'Speakers (Logi Z407)') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 14: 'Realtek Digital Output (Realtek(R) Audio)' (raw: 'Realtek Digital Output (Realtek(R) Audio)') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 15: 'Q27G4N (NVIDIA High Definition Audio)' (raw: 'Q27G4N (NVIDIA High Definition Audio)') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 16: 'CR340HD (NVIDIA High Definition Audio)' (raw: 'CR340HD (NVIDIA High Definition Audio)') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 17: 'LG ULTRAGEAR (NVIDIA High Definition Audio)' (raw: 'LG ULTRAGEAR (NVIDIA High Definition Audio)') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 18: 'Realtek Digital Output (Realtek(R) Audio)' (raw: 'Realtek Digital Output (Realtek(R) Audio)') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 19: 'Q27G4N (NVIDIA High Definition Audio)' (raw: 'Q27G4N (NVIDIA High Definition Audio)') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 20: 'CR340HD (NVIDIA High Definition Audio)' (raw: 'CR340HD (NVIDIA High Definition Audio)') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 21: 'LG ULTRAGEAR (NVIDIA High Definition Audio)' (raw: 'LG ULTRAGEAR (NVIDIA High Definition Audio)') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 22: 'Speakers (Logi Z407)' (raw: 'Speakers (Logi Z407)') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 23: 'Microphone (Logi C615 HD WebCam)' (raw: 'Microphone (Logi C615 HD WebCam)') - In:1 Out:0
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:99   |   -> Added as INPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 24: 'Microphone (TONOR TC30 Audio Device)' (raw: 'Microphone (TONOR TC30 Audio Device)') - In:1 Out:0
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:99   |   -> Added as INPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 25: 'Microphone (Logi C615 HD WebCam)' (raw: 'Microphone (Logi C615 HD WebCam)') - In:1 Out:0
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:99   |   -> Added as INPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 26: 'Microphone (Realtek HD Audio Mic input)' (raw: 'Microphone (Realtek HD Audio Mic input)') - In:2 Out:0
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:99   |   -> Added as INPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 27: 'SPDIF Out (Realtek HDA SPDIF Out)' (raw: 'SPDIF Out (Realtek HDA SPDIF Out)') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 28: 'Line In (Realtek HD Audio Line input)' (raw: 'Line In (Realtek HD Audio Line input)') - In:2 Out:0
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:99   |   -> Added as INPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 29: 'Headphones (Realtek HD Audio 2nd output)' (raw: 'Headphones (Realtek HD Audio 2nd output)') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 30: 'Speakers (Realtek HD Audio output)' (raw: 'Speakers (Realtek HD Audio output)') - In:0 Out:8
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 31: 'Stereo Mix (Realtek HD Audio Stereo input)' (raw: 'Stereo Mix (Realtek HD Audio Stereo input)') - In:2 Out:0
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:89   |   -> Added as SYSTEM RECORDING device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 32: 'Output (NVIDIA High Definition Audio)' (raw: 'Output (NVIDIA High Definition Audio)') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 33: 'Output (NVIDIA High Definition Audio)' (raw: 'Output (NVIDIA High Definition Audio)') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 34: 'Output (NVIDIA High Definition Audio)' (raw: 'Output (NVIDIA High Definition Audio)') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 35: 'Speakers (Logi Z407)' (raw: 'Speakers (Logi Z407)') - In:0 Out:2
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:111  |   -> Added as OUTPUT device
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:75   | Device 36: 'Microphone (TONOR TC30 Audio Device)' (raw: 'Microphone (TONOR TC30 Audio Device)') - In:1 Out:0
2025-09-25 01:19:03 | audio_manager        | DEBUG    | get_audio_devices:99   |   -> Added as INPUT device
2025-09-25 01:19:03 | audio_manager        | INFO     | get_audio_devices:117  | Device scan complete: 12 input, 24 output, 1 system recording
2025-09-25 01:19:03 | audio_manager        | DEBUG    | wrapper        :209  | RETURN: get_audio_devices -> dict
2025-09-25 01:19:03 | session_recorder     | DEBUG    | __init__       :68   | Setting up transcription callback...
2025-09-25 01:19:03 | session_recorder     | INFO     | __init__       :74   | Session Recorder Window initialized successfully
2025-09-25 01:19:03 | amanuensis_main      | INFO     | log_performance:164  | PERFORMANCE: SessionRecorderWindow init took 0.731s
2025-09-25 01:19:03 | amanuensis_main      | DEBUG    | create_windows :187  | Creating InsightsDashboard...
2025-09-25 01:19:03 | amanuensis_main      | INFO     | log_performance:164  | PERFORMANCE: InsightsDashboard init took 0.436s
2025-09-25 01:19:03 | amanuensis_main      | DEBUG    | create_windows :197  | Hiding dashboard initially...
2025-09-25 01:19:03 | amanuensis_main      | INFO     | create_windows :200  | Application windows created successfully
2025-09-25 01:19:03 | amanuensis_main      | INFO     | create_windows :204  | Starting main application loop...
2025-09-25 01:19:09 | audio_manager        | DEBUG    | wrapper        :205  | CALL: stop_recording(1 args, 0 kwargs)
2025-09-25 01:19:09 | audio_manager        | INFO     | stop_recording :708  | Stopping audio recording...
2025-09-25 01:19:09 | audio_manager        | INFO     | stop_recording :736  | Recording stopped - Buffer contains 0.0s (0 chunks)
2025-09-25 01:19:09 | audio_manager        | DEBUG    | wrapper        :209  | RETURN: stop_recording -> NoneType
2025-09-25 01:19:09 | main                 | INFO     | log_performance:164  | PERFORMANCE: Full application startup took 19.160s
